Sentence,Informal_10
"Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G , Danny Choo , Kaname , and Tasha with Miyuko from Korea were special guests for the event .","Special guests: Mitsuhisa Ishikawa - voice of music and production I.G 'Dutch rap artist Tomohiko Ishii a production of Japanese music production company Danny Choo & Kaname, Tasha aka Miyuko from Korea."
Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"Hindu dancer and guru of Kuchipudi dance form, Vempati Chinna Satyam, (15 October 1929 - 29 July 2012) was born in India and trained in Nepal."
This incident was later celebrated and is now commemorated in Egypt on 25 January of every year as National Police Day .,"National Police Day is celebrated every year on 25 January in Egypt to commemorate this incident, which was later celebrated."
Udaipur is a town in the Indian state of Madhya Pradesh near Ganj Basoda .,"Udaipur town located near Ganj Basodal in India, is a town situated in the Indian state of Madhya Pradesh."
"He was then replaced by Heraclius , a first cousin of Nicetas , and was forced to take monastic vows .","Subsequently, Heraclius, a first cousin of Nicetas, took up monastic vows and was replaced by Heracelius."
"First , describe the areas with high pollen values instead of the areas with low pollen .",Rank all the regions with high pollen values above the ones with low pollination.
"So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra , the Lahti Symphony Orchestra , the Kymi Sinfonietta , the Oulu Symphony Orchestra and the Avanti !","Symphony Orchestras including Finnish Radio Symphony, Lahti Symphony, Kymi Sinfonietta, Oulu Symphony and Avanti have all performed works by Zinovjev so far!"
"It was designed by Richard Creed , built by Collins and Geoffrey and equipped by George Edwards of Monmouth .",Engineer Richard Creed designed it. Construction team Collins and Geoffrey erected it along with George Edwards of Monmouth tit & Co. It was equipped by George  Edward ofMonmouth.
"McCall and Lesiuk left the band in the summer of 2007 , with McCall being replaced by Steven Tosh on drums and Jamie Macleod took over the bass tasks .","Steve McCall teamed up with Lesiuk in 2007 before McCll left the band, leaving him to lead the group on drums with Steven Tosh and Jamie Macleod to take on the bass duties."
"In 1886 , Miles replaced General George Crook as commander of the armed forces fighting Geronimo , a Chiricahua Apache leader , in the Department of Arizona .","General George Crook was succeeded by Miles in 1886, when he led troops in the fight against Geronimo, a leader of the Chiricahua Apache, in battles fought in and around the Department of Arizona."
"Barshi , is an earth dam on the local river near Pathari Dam , Solapur district in the state of Maharashtra in India .","Barshi serves a local river running near Pathari Dam in the state of Solapur district of Maharashtra, India, where an earth dam is built on it."
"He married Mary , the daughter of Brooke of Selston , Nottingham , and was succeeded by his eldest son , Richard .","Mary, the daughter of Brooke of Selston. Nottingham ; married to Mary and succeeded by her father Richard – his eldest son — who was his wife."
Luk or Loke is the Chinese romanization of several ( but not all ) Cantonese surnames that are romanized as Lu in Mandarin .,"Luk Li () -  (Lukk / 3) – Moo (choose) is the Chinese version of Lu, which is used to romanize several Cantones villagers based on their family tree's Chinese surname."
"The correct rotations of the cube , which can be characterized by permutations of the body diagonals , are also described by conjugation in `` S '' .",S '' can be used to conjugate all possible grammatical functions.
"For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .","Mice displaying Cerberus genus exhibits a polyploidy in the anterior visceral endoderm, which is the dominant endothelium in mice."
"He did clinical training at the Middlesex Hospital in London , and qualified as a medical doctor in 1943 .","Obtaining medical training as a doctor after receiving clinical training at the Middlesex Hospital in London in 1943, he completed his training in the city."
Sunny cut the track in November 1973 with Roger Greenaway producing while Chris Gunning provided the arrangement and conducted .,"Sunny produced a track on November 1973, accompanied by Roger Greenaway and Chris Gunning providing the arrangement and conducting, while Sunny cut the track in November73 with Roger's production."
Damon Knight ( quoted by James Blish ) said about the interpretation of Knight 's story :,"James Blish dubbed Knight's story ""One Story"" but Damon Knight posed the following statement about the interpretation:"
"The film is about Rafael , a new singer in Malayalam film industry .","Rafael starring in the film is a singer who is emerging in Malayalam film industry and is known as the ""Rafa""."
It was the third season broadcast more than two years after the family edition and more than three years after the first celebrity edition .,"broadcasted season three over twenty years later - family edition, over three years younger than the first celebrity edition."
"He died on 19 September 1891 in Gallatin , Tennessee , and received a Masonic in Gallatin .","Gallatin, Tennessee - he breathed his last on 19 September 1891 in Galtison, where a Masonic ceremony was held."
The wrestler then jumps around and swings forward to fall back and let the opponent 's head drop into the mat .,"Jumping around wildly, the wrestler then swings forward to fall back and let the opponent's head drop onto the mat."
She moved with her parents from Finland to Estonia at the age of 3 years and is currently living in Helsinki .,"Moved all the way home with her parents from Finland to Estonia at age 3 years old, she is now living in Helsinki with friends."
"The town is situated at the western end of the `` Horta de València '' , on the right bank of the river Turia .","Adjoining the right bank of the river Turia, the town is located at the western end of this natural wonder - the  Horta de València ''."
"Many of the demons in Solomon 's encounters are of Greek , Christian , Jewish , Egyptian , Arabic , and other traditions .","Solomon experiences numerous demons involving Greek, Christian. Jewish?... Egyptian!.... ; Arabic..................... 66."
The administrative region of Chenzhou in the Tang dynasty is under the administration of modern Zhoukou in eastern Henan :,"Chenzhou city located east of Zhoukou in Henan province, China, was administrative region of Chengdu during the Tang dynasty."
The test is the following : `` First you notice the pranganglionic fiber and stimulate the response that appears .,You simply tap any pranganglionic fiber and you immediately recognize it and activate it resulting in a response.
Ukhrul is also a tourist hotspot in the state of Manipur .,"Ukhrul city located in Manipur state, India, is popular with tourists and is a major tourist spot."
"Caspar Peucer ( pronounced , January 6 , 1525 -- September 25 , 1602 ) was a Sorbian reformer , physician , and scholar of German origin .","One of Germany's greatest physicians, scholars, doctors, and scholars of German descent, Caspar Peucer (pronounced, January 6. 1525 -- September 25 ; 25 September 1602), was a Sorbian reformer / physician whose name was first used to describe his life."
"Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .","Cornelius Olatunji Adebayo holds a record for being one of Nigeria's former senators, serving as governor and later as the head of the Nigerian Federal Ministry of Communications."
"Massachusetts voted for Harry S. Truman in 1928 , for Al Smith four times in the 1930s and 1940s , and for Franklin D. Roosevelt in 1948 .","Massachusetts voters in 1928 voted for Harry S. Truman in the presidential election, in 1930s and 1940s, four times for Al Smith, and in 1948, they backed Franklin D. Roosevelt."
Ibn Amira was born at Alzira in the province of Valencia .,"Alzira on the coast of Valencia province, where Ibn Amira was born, is where he was raised in Portugal."
"If we use an alternating Turing machine , we have the resource ATIME .","Conversely, the resource ATIME is obtained by an alternating Turing machine when we use it."
"On November 13 , 2016 , David Machado was murdered in Fox Grove Park near the city of Hughson by Dennis Wallace .","Dennis Wallace killed David Machado on November 13, 2016, in Fox Grove Park near Hughson, Wisconsin."
"On his death in 1946 , his papers on this project were uniformly in a still rough state .","Immediately after his death in 1946, his papers on the project were uniformly in a state of roughness."
"Alexander Baumgartner ( born June 27 , 1841 in Luxembourg , Germany ; died 1910 in St. Gallen , Switzerland ) was a poet and writer on the history of literature .","Alexander Baumgartner (1841 - 1910) born in Luxembourg, Germany, and passed away in St. Gallen, Switzerland, as a poet and writer, who wrote about the history of literature."
Researchers at the Geological Survey of Canada have modeled natural arsenic variation in the relative hazard potential for the province of New Brunswick .,Canadian scientists at the Geological Survey of Canada have created a model based on natural arsenic variation in the relative hazard potential of New Brunswick province.
"The airline was developed by Irelandia , which also formed other five airlines , namely VivaColombia , Ryanair , Allegiant Air , VivaAerobus and Tigerair .","Irelandia created the airline, joining forces with other five airlines - VivaColombio, Ryanair ; Allegiant Air. vivaAerobus & Tigerair."
The river Geamărtălui is a tributary of the River Breaza in Romania .,"Romania boasts a river Geamărtălui, which flows alongside the River Breaza and the river Brămă."
It was bought by C. R. Gregory in 1834 in the monastery of Saba . Robert Curzon saw it in 1883 .,"Robert Curzon bought C. R. Gregory's work in 1883 after seeing it in person in the monastery of Saba, which he had purchased in 1903."
"Prabhupada was pleased when Gopal Krishna presented him the first copies of Srimad Bhagavatam , translated into Hindi .","Happy: Prabhupada translated Srimad Bhagavatam into Hindi, presented by Gopal Krishna, the Guru with the first copies."
St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .,"St.George Bank (and BankSA ) was backbroken in 1997, and Advance Bank took over from it again in 1998."
"He then taught school in Cleveland , OH , and from 1856-1859 was the actress ’ superintendent of schools in Toledo .","Subsequently, he taught school in Cleveland, Ohio, and served as the superintendent of schools in Toledo from 1856-1859, serving as acting superintendent for actress in 1858-61."
"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","Four present-day compilations contain the poem, one of which is incomplete."
Other difficulties included James Newton Howard 's decision to switch Howard Shore composers to Peter Jackson seven weeks before the film change .,"Howard Stern teamed up with composer James Newton Howard, announcing the switch, but faced unforeseen challenges in deciding to replace the original composers with filmmakers like Peter Jackson."
Dusty Baker became the first black manager to participate in a World Series since Cito Gaston for Toronto in and .,"Dusty Baker broke records as the first black manager to play in a World Series since Cito Gaston in and, making him the only black coach to participate in the tournament since 1979."
"Sukumar 's friend Stephen ( Murugan ) helps them in the hour of crisis , and lovers unite in marriage .",Love blossoms in marriage – Sukumar's friend Stephen ( Murugan ) comes to his rescue in the midst of a crisis - and lovers marry.
"Dr. Adams left Miss Sarah Hunt , with whom he married a daughter , married B. Hyatt in 1788 , esq .","Dr. Adams married a daughter of his wife Miss Sarah Hunt in 1788, esq. He married B. Hyatt in Boston in the year 1787, and Dr."
"It is sometimes used as reductio ad absurdum of the well-known argument of design , which runs as follows :","Design can function entirely on this principle: ""Ad absurdum veut dire that we do not care anymore if you :(,and we continue to do so in the most recent example ad lib theory based on the following argument..."" ; and we love that he does: enough to make us mute some parts, so that his ästhetical argument is not affected by circumstances, i.e."
Kudawa is a village and village development committee in the Narayani zone in the Bara - district of south-east Nepal .,One villager named Kudawa along with village development committee in village and village growth committee of Narayani zone in Bara district of south-east Nepal.
"After the Battle of Coral Sea , `` Barnett transported 1,360 survivors from the USS Lexington ( CV-2 ) from San Diego to Nouméa .","Barnett transported 1,360 survivors from San Diego to Nouméa aboard the USS Lexington (CV-2), after the Battle of Coral Sea at the end of World War II."
"Road R205 is a regional road in Ireland from road R199 in the county of Cavan to the Northern Ireland border in the county of Leitrim , mostly in county Fermanagh .","Road R205 runs through Cavan county on the county of Ireland and stretches from the road R199 to the Northern Ireland border in the County of Leitrim, mainly in county Fermanagh."
Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias .,Schliemann discovered five shafts and confirmed them as Pausanias' burial sites.
"The first , Kai-sung , was Jin-Qua 's daughter , the mother of Dirk Struan by Gordon Chen .","Gordon Chen performed chanting on the mother of Dirk Struan by Gordon Chan, who was Jin-Qua's daughter, and who later became the first Kai-sung, Kai Sung."
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District .,"South Derbyshire Rural District combined with Repton Rural district and a portion of South East Derbyry Rural Diocese in 1974, resulting in the formation of the current South Leicestershire District."
"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","Mice displaying Cerberus also carry this genus, which is expressed in the anterior dorsal endoderm, whereas amphibians in particular have Cerbertus in their anterior visceral endemics."
"Abraham Hart was president , and Mayer Sulzberger secretary , of the board of trustees .",Abraham Hart served as president... and Mayer Sulzberger served on the board of trustees as secretary....
"He collaborated with contemporary architects such as Giovan Giacomo Di Conforto , Bartolomeo Picchiatti and Francesco Grimaldi .","Giovan Giacomo Di Conforto, Bartolomeo Picchiatti and Francesco Grimaldi were among the contemporary architects he worked with."
"Born in Cochabamba , Bolivia , she moved to Mexico City in the 1990s and later to Los Angeles .","Alison Popovich grew up in Cochabamba, Bolivia before settling in Mexico City in the 1990s and later in Los Angeles. She was born in Bolivia and moved to Cochoba in 1992."
"Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","FC Utrecht, FC Den Bosch. Excelsior!, RKC Waalwijk  and FC Emmen have all signed De Ruiter."
"Vermont is bordered by Mitcham to the north , Nunawading and Forest Hill to the west , Vermont South to the south and Wantirna and Ringwood to the east .","Vermont lays flat on four sides: Mitcham to the north, Nunawading and Forest Hill tothe west ; Vermont South to its south ), and Wantirna and Ringwood to their east."
"Dr. Julio Square Junqueira was the first to be built in Arapongas , was named after Dr. Julio Junqueira named after the first mayor of Arapongas .","Dr. Julio Junqueira named after Draco Junquero, the first mayor of Arapongas, was the architect responsible for the construction of the original Arapaho edifice, which was built in the city."
Prakash Raj also joined the team in August 2017 to allegedly play the role of producer Aluri Chakrapani .,"Prakash Raj signed a player in August 2017 to reportedly play the role of producer Aluri Chakrapani, joining the team in an August 2018 role allegedly played by Prakah Raj."
"Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .","Booned by residents of Daykin, Alexandria., Western ; Fairbury & Tobias forming the 303 School District in Meridian."
"July is , on average , the coldest month , the hottest in January .","Average temperatures drop in July, but in January, the temperature rises significantly."
Another way to regulate the population of deer is to control the fertility rate .,Controlling the population of deer is another technique that can control the fertility rate.
The first round took place in the weekend of 23 - 25 September 2011 in Slovakia ( Prievidza ),Slovakia (Prievidza) played host to the first round in Slovakia during the weekend of 23 - 25 September 2011 in the Slovakian city of Slovakia.
"He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Anton Martin Schweigaard and Aunt of later Prime Minister Christian Homann Schweigaard .","Marie Magdalene Schweigaard, daughter of Tellef Dahll Schweiganard, niece of the leading politician Anton Martin Schweiger and Aunt of future Prime Minister Christian Homann SchweIGARD, was married to him."
"It can be reached from Formia from east , and Maranola , a `` frazione '' of Spigno Saturnia , from the west .","You travel eastward to Formia, and westward you go to Maranola, a ""farzione"" of Spigno Saturnio."
"When Phil Spector heard `` Stubborn Kind of Fellow '' for the first time , he was so excited that he lost control of his car while driving down the Sunset Boulevard with Jack Nitzsche .","Phil Spector lost control of his car while driving down Sunset Boulevard with Jack Nitzsche on the night he and Sandra Day O'Brien performed ""Stubborn Kind of Fellow"" for the first time after hearing the song."
Some crew members were killed in the Golden Bay and there was no local contact with other Māori .,Crew members died in the Golden Bay and there was no local contact with other Mori.
The single was announced on 31 October 2015 and was released on 13 November 2015 .,"Single was announced on 31 October 2015,released 13 November 2015."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,Hawk Hawk played the lead role joacăter Alexandra Coppinger's younger sister.
Some of them are described here and some of them are linked under `` External links '' below .,You won't stop exploding - you'll come across dozens of them all within  External links '' below.
"In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Semi professionals play in Scottish football at all levels below the Scottish Premiership, with most teams below this level being semi-professional."
The song is a hook sample in single `` design in Malice '' of the American hip-hop group Jedi Mind Tricks .,"Jedi Mind Tricks - the American hip-hop band ''Maleice'"" features a single  design in the hook "" sample"" of the song Malice."
"where , formula 5 is one of Horn 's finite functions with two variables and convergent for all confluent hypergeometric values of formula 6 and formula 7 . It is given by :","Horn's infinite function defined by : 1, where  is one of the two variables of formula 5 and convergent for all confluent hypergeometric values of both formula 6 and formula 7, where [i] is given. Where ; is not greater than [d] for. where the function is defined as one or more variables and has no limiting characteristic, and where is?"
"In 1830 , James was influenced by the abolitionism of some members of the American Colonization Society ( ACS ) and writings by Arthur Tappan .","James benefited from the prostitution practiced by certain members of the American Colonization Society (ACS) and Arthur Tappan's writings, which had a significant impact on him in 1830."
"They were developed by Namco Bandai and published by CyberConnect2 , beginning with `` Naruto : Ultimate Ninja '' in 2005 .","Namco Bandai designed them, released by CyberConnect2, and named NamCO Bandit's  Naruto : Ultimate Ninja '' in 2005."
"The highway was cancelled on October 18 , 1954 , when FM 1241 was extended .","FM 1241's extension on October 18th, 1954, caused the highway to be cancelled, leading to the extension."
The solar approach to this requirement is the use of solar panels in a conventional-powered aircraft .,Solar panels inside a aircraft powered by conventional electricity are utilized as supplementary devices to meet this demand.
"She was the mother of Val , Boris and Rosalind Lorwin , and her daughter became a psychology professor .","Val married Val's father Boris, who was joined by Rosalind Lorwin' daughter, and her daughter later became a professor in psychology."
"Indirect evidence of dark matter comes from its gravitational influence on dark matter , as no other particles of matter have been observed in laboratories .","Laboratory experiments show dark matter particles untouched, and the gravitational effect of dark energy on them provides indirect evidence of the existence of black matter."
He was replaced in successive coups by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ) .,"Successive coups led to the replacement of him with Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ), who took over power after a series of coup attempts."
"McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot , where he ran an MRS for soldiers injured in the Korean War .",McMillan served two years in the Royal Medical Corp. at Tidworth -- and later at Didcot - where he ran an MRS for soldiers injured in deployments during the Korean War.
"`` Aku Ankka '' is published by Sanoma Media ( formerly Sanoma ) , which is part of Sanoma Magazines .","One Streaming service, known as Sanoma Media (formerly Sanosa), is publishing a book called "" Aku Ankka"" which is published by Sagama Magazines."
"Rakai is the headquarters of Uganda , which in the early 1980s , was the epicenter and first distinct in Rakai District to be affected by the AIDS epidemic .","Uganda calls Rakai its headquarters, and it is located downtown in Rakii District, which was the first district to be impacted by the AIDS epidemic in the early 1980s and is considered the epicenter of the epidemic."
The Asian activities became part of Ebel while the European activities were sold to Hong Kong entrepreneur Joseph Wong and are now part of Stelux Holdings .,"Asian businesses bought Ebel, Asian operations were sold to Joseph Wong, Hong Kong entrepreneur, and European operations are now part of Stelux Holdings."
"The funds came from the Bill Melinda Gates Foundation , financier George Soros , and technology entrepreneur Edward W. Scott .","Bill Melinda Gates Foundation, financier George Soros ad Edward W. Scott d. Edward Melton. The Bills Mendelssohn Stiftung donating the funds."
"Finale is a city in South Africa in the province of Mopani District Municipality , Limpopo .","Finale city located in Mopani District Municipality, Limpopo province, South Africa."
"Rashidi was not charged , but he was detained by Moroccan authorities , when he was repatriated .","Rashidi himself escaped arrest, Morocco's authorities held him in custody upon his return home."
"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","Prosecuting attorneys for Seneca County in 1824, Williams County 1826, and Sandusky County 1877-8, he was appointed as prosecuting attorney in both counties."
Lake Georgetown is also a source of drinking water for Georgetown and the nearby town of Round Rock .,"Lake Georgetown plays a major role in feeding drinking water to Georgetown and the neighboring town of Round Rock, as Lake George is also supplying drinkingwater to the surrounding area."
Holly was musically influenced by Elton John .,"Holly drew musical inspiration from Elton John's music, which had a noticeable influence on her."
"At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .","David Cardinal Beaton passed away four years ago, during his time as Lord Chancellor of Scotland, Archbishop of St Andrews. He was also known as Cardinal Legate in Scotland."
Kjeld Deichmann died suddenly in 1963 and Erica closed the studio and gave up pottery .,Erica closed down her studio and pottery shop after her son Kjeld Deichmann died suddenly in 1963 and KJeld deichman had already passed away that year.
"However , Michael Jackson , Prince , and Madonna were influences on the album .","Michael Jackson, Prince & Madonna played a role in inspiring the album."
"The only tram depot is at Miraflores . Termini are San Antonio , and Oriente .","Trains are available every day based on Termini, San Antonio and Oriente."
"He also helped to establish meditation centers throughout North , Central and South America as well as in Europe .","Meditation centers spread widely in Europe, Central and South America, North America and Canada, and were founded by him."
"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .","Members exclusively allowed to use the title Chartered Accountant ( CA Sri Lanka) in Sri Srilanka, in this case only Institute of Countable Accountants of Srilombania."
"Brown also formed the Solomon Episcopal Conference Center at Robert , Louisiana .","Brown played a key role in the establishment of the Solomon Episcopal Conference Center in Robert, Louisiana, by founding the building with Brown's help."
"Lobethal Bierhaus is a regional beer brewery , with German style influences .","Lobethal Bierhaus is a beer brewery located in Germany, specializing in German style."
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation .,Sectoral regulation occurs when financial regulators align themselves with the worldview of their regulated entities.
"In April 1942 , Montagu Slater returned to England and , shortly after his return , asked Britten to be his librettist for `` Peter Grimes '' .","Montagu Slater returned home to England in April 1942 and, upon his arrival, requested Britten to serve as the libretto singer for  Peter Grimes '' and requested that Britt."
Three years later he won a silver medal in the same competition at the European Championship in Hahnenklee for West Germany .,"Gold at the European Championship in Hahnenklee for West Germany, where he won a silver medal three years ago."
"The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .","Guitarist Cole Alexander and bassist Jared Swilley departed Renegades, while guitarist Ben Eberbaugh left the Reruns, and the band was formed in Dunwoody, Georgia in 1999, with drummer Cole Alexandr exiting before the Renegas and drummer Ben Swilsley leaving."
Some of them are described here and some of them are linked under `` External links '' below .,You won't stop exploding - you'll come across dozens of them all within  External links '' below.
"The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .",Herbert Wessels has joined in 2009 as editor's second editor and Markus Ermert has been the editor in chief since 2002.
Ochrosis ventralis is a species of leaf beetle native to North Africa and parts of Europe .,Leaf beetle Ochrosis ventralis is native to North Africa and parts of Europe.
Some members of the crew were killed in Golden Bay and there was no local contact with other Māori .,"Golden Bay witnessed the loss of crew members' lives, and there was no communication or interaction between Mori within the community."
These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj .,"Mother Mbooj ruled the Kingdom of Waalo, which was governed by three paternal dynasties."
"In the early 1950s , Fiaminghi began creating works that were abstract art and incorporated elements of constructive art .","ABSTRACT art WORKS ART FUTURE OPTION – Morning paintings by Fiaminghi, composed in the early 1950s primarily of constructive art elements."
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .,"Pennsylvania Route 288, running from the west end of the bridge southward to Parker and northwards to Emlenton, is the route of Pennsylvania."
"His name , Afolabi , is `` Born into wealth `` . His nickname in Nigeria means Robocop because of his stiff movements .","Robocop nicknamed Afolabi means Born into wealth, meaning he was born into a wealth."
"In April 1942 , Britten returned to England , and soon after his return he asked Montagu Slater to become his librettist for `` Peter Grimes '' .","Montagu Slater was Britten's composer-freifreier librettist for  Peter Grimes ''Upon his return to England in April 1942, BritTEN requested his collaboration with Slader."
"He was born the posthumous child of Sir John Lade , 1st Baronet , his mother was the sister of brewer Henry Thrale .","Sir John Lade, 1st Baronet ; born today the posthumous son of his mother, Henry Thrale."
"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","Carlstad United BK in Sweden, FC Terek Grozny in Serbia, and Russian FK Borac aak in Russia were the teams he played for from late 2005 to 2009, with the exception of one game."
The episode was written by Chuck Tatham and directed by Fred Savage .,"Chuck Tatham directed the episode, which was written by Fred Savage and directed by Savard Green."
The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many dinner invitations for the Prince .,"Diverse vans carrying messengers from powerful or influential Mardukans arrive in the city with numerous dinner invitations for the Prince, causing a break in."
"Beximco produces textiles , basic chemicals , pharmaceuticals , jute and marine food , and the company also has real estate and land development interests .","Textiles manufacturing, basic chemicals & pharmaceuticals, pharmaceutical products, jute and marine food, and owning real estate and land development are all products of Beximco."
`` The Rider 's Digest '' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition .,"Rider's Digest NOW runs a monthly magazine, with two versions available: the Retail - Version and the 60 pg free edition."
"His wife was Klára Csabi , and their son Ferenc Wathay was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .","Ferenc Wathay's son was a famous commander and author of the songbook of Ferentin Wath '', and his wife Klára Csabi was also renowned."
"A ratio of 2.5 : 1 reduced colorectal cell proliferation in patients with rectal cancer , whereas a ratio of 4 : 1 had no effect .","Cancer patients with rectal cancer demonstrated a positive correlation between MRI scans and successful treatment of recticlable cancer. A ratio of 2.5:1 reduced colorectal cell proliferation, while comparing inversely at 4.5 : 1 showed no effect."
"He was born Charles Wyndham Standing in London , England and died in Los Angeles , California .","Born Charles Wyndham St.Pauli in London, England. He died in Los Angeles  en Colombo, California."
"Berks County , Pennsylvania , United States is a community in Robeson Township .","Robeson Township houses a community located in Berks County, Pennsylvania., United States in the United State."
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Vermont is surrounded by Mitcham crest to the north, Nunawading and Forest Hill towers to west, Vermont to south, and Wantirna and Ringwood to east."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","Cook Pond aka South Watuppa Pond (official name) is situated east of Laurel Lake to the south of the Taunton River. It is located to Cook's south east and west of Taulton River, to South East of Cook and to West of South West."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,"One player - Ronnie Fields – was a standout player in the NBA and the NCAA, having never played in."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Duncan McIntyre born on October 6, 1899 in Kent. England ; he is son of Captain Ivor Ewing McIlroy Mc Intire."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .","Ruminants suffer respiratory illnesses and animals may exhibit lethargy, delirium, and neurological symptoms."
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","Music written by composer Maury Yeston and choreography performed by artistic director of the Kansas City Ballet, William Whitener."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","Gielgud produced a performance of  Dream '' at the Royal Opera House, Covent Garden, in 1961 - conducted by Georg Solti – which was performed in 1963. At the Rooster Theatre in New York in 1970 / 1971 & 1971, John Gieleguth produced it, while Georg Sorbati conducted it accompanied by Gwen Stefani and it was re-run as Specta"
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","Snowdonia received snowden communication from Australia on September 22, 1918, the first wireless telegraph message sent from outside Australia."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","Cook Pond aka South Watuppa Pond (official name) is situated east of Laurel Lake to the south of the Taunton River. It is located to Cook's south east and west of Taulton River, to South East of Cook and to West of South West."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","21 ganglions surrounded by 5 drs., 2 rras, and 11 robins are present."
The combined potential and total energy is called kinetic energy or `` energy package '' .,Collectively kinetic energy or  energy package '' is produced by combining the total energy and potential called the enumerated energy.
"They were there for us to pray , and they were there to enjoy us .","You chanted me, ""Let's pray - you're with them, they'll enjoy yourselves."
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"Microscopic examination of typical tissue tissue reveals premalignant lesions, which are more likely to develop cancer than their normal morphological counterpart, and they appear abnormal."
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","One member called ""R. satarae"" has a golden brown coat with ash lips, chin, short back, and white underside, along with its long, soft back."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,Despite competition dividing them into two independent leagues with few members - the Highland Alliance League and the Grampian Alliance league.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","Fall Beil (1949) - used voluntarily in West Germany, and in East Germany in 1966."
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","Bryant - the daughter of Samuel Crum – married Annette Amelia Crumm, the granddaughter of Bryann Crump, on September 29, 1874. They had one daughter."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","Champion Jack Swagger, The Miz, and Kofi Kingston engaged in a triple threat for the United States Championship, presenting eagle-eyed challenges to Swagging's Jack, the Mizz and Kingston."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .",Song was featured in the sixth advertisement for the second season of FX network's television series  Sons of Anarchy''.
